course_id,course_name,group_id,teacher,room,credit,students
COURSE_147,과목147,GRP03,교사27,R122,2,"S0007,S0014,S0019,S0031,S0033,S0038,S0043,S0045,S0057,S0062,S0069,S0081,S0086,S0088,S0093,S0112,S0117,S0136,S0141,S0143,S0148,S0160,S0167,S0172,S0184,S0191,S0196,S0198,S0210,S0215,S0222,S0239,S0246,S0251,S0263,S0265,S0270,S0277,S0289,S0294,S0301,S0313,S0318,S0320,S0325,S0344,S0349,S0368,S0373,S0375,S0380,S0392,S0399,S0404,S0416,S0418,S0423,S0428,S0430,S0442,S0447,S0454,S0471,S0473,S0478"
COURSE_148,과목148,GRP04,교사28,R123,3,"S0004,S0009,S0011,S0016,S0035,S0040,S0059,S0064,S0066,S0071,S0083,S0090,S0095,S0107,S0114,S0119,S0121,S0133,S0138,S0145,S0162,S0169,S0174,S0186,S0188,S0193,S0200,S0212,S0217,S0224,S0236,S0241,S0243,S0248,S0267,S0272,S0291,S0296,S0298,S0303,S0315,S0322,S0327,S0339,S0341,S0346,S0351,S0353,S0365,S0370,S0377,S0394,S0396,S0401,S0420,S0425,S0432,S0444,S0449,S0451,S0456,S0468,S0475,S0480"
COURSE_149,과목149,GRP05,교사29,R124,4,"S0006,S0013,S0018,S0030,S0037,S0042,S0044,S0056,S0061,S0068,S0085,S0092,S0097,S0109,S0111,S0116,S0123,S0135,S0140,S0147,S0159,S0164,S0166,S0171,S0190,S0195,S0214,S0219,S0221,S0226,S0238,S0245,S0250,S0262,S0264,S0269,S0274,S0276,S0288,S0293,S0300,S0317,S0319,S0324,S0343,S0348,S0355,S0367,S0372,S0374,S0379,S0391,S0398,S0403,S0415,S0422,S0427,S0429,S0446,S0453,S0470,S0477"
COURSE_150,과목150,GRP06,교사30,R125,2,"S0008,S0015,S0020,S0032,S0034,S0039,S0046,S0058,S0063,S0070,S0082,S0087,S0089,S0094,S0113,S0118,S0137,S0142,S0144,S0149,S0161,S0168,S0173,S0185,S0187,S0192,S0197,S0199,S0211,S0216,S0223,S0240,S0242,S0247,S0266,S0271,S0278,S0290,S0295,S0297,S0302,S0314,S0321,S0326,S0338,S0345,S0350,S0352,S0369,S0376,S0393,S0400,S0405,S0407,S0417,S0419,S0424,S0431,S0443,S0448,S0455,S0467,S0472,S0474,S0479"
COURSE_151,과목151,GRP07,교사01,R101,3,"S0005,S0010,S0012,S0017,S0036,S0041,S0060,S0065,S0067,S0072,S0084,S0091,S0096,S0108,S0110,S0115,S0120,S0122,S0134,S0139,S0146,S0163,S0165,S0170,S0189,S0194,S0201,S0213,S0218,S0220,S0225,S0237,S0244,S0249,S0261,S0268,S0273,S0275,S0292,S0299,S0316,S0323,S0328,S0330,S0340,S0342,S0347,S0354,S0366,S0371,S0378,S0390,S0395,S0397,S0402,S0421,S0426,S0445,S0450,S0452,S0457,S0469,S0476"
COURSE_152,과목152,GRP08,교사02,R102,4,"S0007,S0014,S0019,S0031,S0033,S0038,S0043,S0045,S0057,S0062,S0069,S0086,S0088,S0093,S0112,S0117,S0124,S0136,S0141,S0143,S0148,S0160,S0167,S0172,S0184,S0191,S0196,S0198,S0215,S0222,S0239,S0246,S0251,S0253,S0263,S0265,S0270,S0277,S0289,S0294,S0301,S0313,S0318,S0320,S0325,S0344,S0349,S0368,S0373,S0375,S0380,S0392,S0399,S0404,S0416,S0418,S0423,S0428,S0430,S0442,S0447,S0454,S0471,S0473,S0478"
COURSE_153,과목153,GRP09,교사03,R103,2,"S0009,S0011,S0016,S0035,S0040,S0047,S0059,S0064,S0066,S0071,S0083,S0090,S0095,S0107,S0114,S0119,S0121,S0138,S0145,S0162,S0169,S0174,S0176,S0186,S0188,S0193,S0200,S0212,S0217,S0224,S0236,S0241,S0243,S0248,S0267,S0272,S0291,S0296,S0298,S0303,S0315,S0322,S0327,S0339,S0341,S0346,S0351,S0353,S0365,S0370,S0377,S0394,S0396,S0401,S0406,S0420,S0425,S0432,S0444,S0449,S0451,S0456,S0468,S0475,S0480"
COURSE_154,과목154,GRP10,교사04,R104,3,"S0006,S0013,S0018,S0030,S0037,S0042,S0044,S0061,S0068,S0085,S0092,S0097,S0099,S0109,S0111,S0116,S0123,S0135,S0140,S0147,S0159,S0164,S0166,S0171,S0190,S0195,S0214,S0219,S0221,S0226,S0238,S0245,S0250,S0262,S0264,S0269,S0274,S0276,S0288,S0293,S0300,S0317,S0319,S0324,S0329,S0343,S0348,S0355,S0367,S0372,S0374,S0379,S0391,S0398,S0403,S0422,S0427,S0429,S0446,S0453,S0458,S0470,S0477"
COURSE_155,과목155,GRP11,교사05,R105,4,"S0008,S0015,S0020,S0022,S0032,S0034,S0039,S0046,S0058,S0063,S0070,S0082,S0087,S0089,S0094,S0113,S0118,S0137,S0142,S0144,S0149,S0161,S0168,S0173,S0185,S0187,S0192,S0197,S0199,S0211,S0216,S0223,S0240,S0242,S0247,S0252,S0266,S0271,S0278,S0290,S0295,S0297,S0302,S0314,S0321,S0326,S0345,S0350,S0352,S0369,S0376,S0381,S0393,S0400,S0405,S0407,S0417,S0419,S0424,S0431,S0443,S0448,S0455,S0472,S0474,S0479"
COURSE_156,과목156,GRP12,교사06,R106,2,"S0005,S0010,S0012,S0017,S0036,S0041,S0060,S0065,S0067,S0072,S0084,S0091,S0096,S0108,S0110,S0115,S0120,S0122,S0134,S0139,S0146,S0163,S0165,S0170,S0175,S0189,S0194,S0201,S0213,S0218,S0220,S0225,S0237,S0244,S0249,S0268,S0273,S0275,S0292,S0299,S0304,S0316,S0323,S0328,S0330,S0340,S0342,S0347,S0354,S0366,S0371,S0378,S0395,S0397,S0402,S0421,S0426,S0433,S0445,S0450,S0452,S0457,S0469,S0476"
COURSE_157,과목157,GRP13,교사07,R107,3,"S0007,S0014,S0019,S0031,S0033,S0038,S0043,S0045,S0057,S0062,S0069,S0086,S0088,S0093,S0098,S0112,S0117,S0124,S0136,S0141,S0143,S0148,S0160,S0167,S0172,S0191,S0196,S0198,S0215,S0222,S0227,S0239,S0246,S0251,S0253,S0263,S0265,S0270,S0277,S0289,S0294,S0301,S0318,S0320,S0325,S0344,S0349,S0356,S0368,S0373,S0375,S0380,S0392,S0399,S0404,S0416,S0418,S0423,S0428,S0430,S0447,S0454,S0471,S0473,S0478"
COURSE_158,과목158,GRP14,교사08,R108,4,"S0009,S0011,S0016,S0021,S0035,S0040,S0047,S0059,S0064,S0066,S0071,S0083,S0090,S0095,S0114,S0119,S0121,S0138,S0145,S0150,S0162,S0169,S0174,S0176,S0186,S0188,S0193,S0200,S0212,S0217,S0224,S0241,S0243,S0248,S0267,S0272,S0279,S0291,S0296,S0298,S0303,S0315,S0322,S0327,S0339,S0341,S0346,S0351,S0353,S0370,S0377,S0394,S0396,S0401,S0406,S0408,S0420,S0425,S0432,S0444,S0449,S0451,S0456,S0468,S0475,S0480"
COURSE_159,과목159,GRP15,교사09,R109,2,"S0006,S0013,S0018,S0037,S0042,S0044,S0061,S0068,S0073,S0085,S0092,S0097,S0099,S0109,S0111,S0116,S0123,S0135,S0140,S0147,S0164,S0166,S0171,S0190,S0195,S0202,S0214,S0219,S0221,S0226,S0238,S0245,S0250,S0262,S0264,S0269,S0274,S0276,S0293,S0300,S0317,S0319,S0324,S0329,S0331,S0343,S0348,S0355,S0367,S0372,S0374,S0379,S0391,S0398,S0403,S0422,S0427,S0429,S0446,S0453,S0458,S0470,S0477"
COURSE_160,과목160,GRP16,교사10,R110,3,"S0008,S0015,S0020,S0022,S0032,S0034,S0039,S0046,S0058,S0063,S0070,S0087,S0089,S0094,S0113,S0118,S0125,S0137,S0142,S0144,S0149,S0161,S0168,S0173,S0185,S0187,S0192,S0197,S0199,S0216,S0223,S0240,S0242,S0247,S0252,S0254,S0266,S0271,S0278,S0290,S0295,S0297,S0302,S0314,S0321,S0326,S0345,S0350,S0352,S0369,S0376,S0381,S0393,S0400,S0405,S0407,S0417,S0419,S0424,S0431,S0443,S0448,S0455,S0472,S0474,S0479"
COURSE_161,과목161,GRP17,교사11,R111,4,"S0010,S0012,S0017,S0036,S0041,S0048,S0060,S0065,S0067,S0072,S0084,S0091,S0096,S0108,S0110,S0115,S0120,S0122,S0139,S0146,S0163,S0165,S0170,S0175,S0177,S0189,S0194,S0201,S0213,S0218,S0220,S0225,S0237,S0244,S0249,S0268,S0273,S0275,S0292,S0299,S0304,S0316,S0323,S0328,S0330,S0340,S0342,S0347,S0354,S0366,S0371,S0378,S0395,S0397,S0402,S0421,S0426,S0433,S0445,S0450,S0452,S0457,S0469,S0476"
COURSE_162,과목162,GRP18,교사12,R112,2,"S0007,S0014,S0019,S0031,S0033,S0038,S0043,S0045,S0062,S0069,S0086,S0088,S0093,S0098,S0100,S0112,S0117,S0124,S0136,S0141,S0143,S0148,S0160,S0167,S0172,S0191,S0196,S0198,S0215,S0222,S0227,S0239,S0246,S0251,S0253,S0263,S0265,S0270,S0277,S0289,S0294,S0301,S0318,S0320,S0325,S0344,S0349,S0356,S0368,S0373,S0375,S0380,S0392,S0399,S0404,S0418,S0423,S0428,S0430,S0447,S0454,S0459,S0471,S0473,S0478"
COURSE_163,과목163,GRP19,교사13,R113,3,"S0009,S0011,S0016,S0021,S0023,S0035,S0040,S0047,S0059,S0064,S0066,S0071,S0083,S0090,S0095,S0114,S0119,S0121,S0138,S0145,S0150,S0162,S0169,S0174,S0176,S0186,S0188,S0193,S0200,S0212,S0217,S0224,S0241,S0243,S0248,S0267,S0272,S0279,S0291,S0296,S0298,S0303,S0315,S0322,S0327,S0341,S0346,S0351,S0353,S0370,S0377,S0382,S0394,S0396,S0401,S0406,S0408,S0420,S0425,S0432,S0444,S0449,S0451,S0456,S0475,S0480"
COURSE_164,과목164,GRP20,교사14,R114,4,"S0006,S0013,S0018,S0037,S0042,S0044,S0061,S0068,S0073,S0085,S0092,S0097,S0099,S0109,S0111,S0116,S0123,S0135,S0140,S0147,S0164,S0166,S0171,S0190,S0195,S0202,S0214,S0219,S0221,S0226,S0238,S0245,S0250,S0264,S0269,S0274,S0276,S0293,S0300,S0305,S0317,S0319,S0324,S0329,S0331,S0343,S0348,S0355,S0367,S0372,S0374,S0379,S0398,S0403,S0422,S0427,S0429,S0434,S0446,S0453,S0458,S0470,S0477"
COURSE_165,과목165,GRP21,교사15,R115,2,"S0008,S0015,S0020,S0022,S0032,S0034,S0039,S0046,S0058,S0063,S0070,S0087,S0089,S0094,S0113,S0118,S0125,S0137,S0142,S0144,S0149,S0161,S0168,S0173,S0187,S0192,S0197,S0199,S0216,S0223,S0228,S0240,S0242,S0247,S0252,S0254,S0266,S0271,S0278,S0290,S0295,S0297,S0302,S0321,S0326,S0345,S0350,S0352,S0357,S0369,S0376,S0381,S0393,S0400,S0405,S0407,S0417,S0419,S0424,S0431,S0448,S0455,S0472,S0474,S0479"
COURSE_166,과목166,GRP22,교사16,R116,3,"S0010,S0012,S0017,S0036,S0041,S0048,S0060,S0065,S0067,S0072,S0084,S0091,S0096,S0110,S0115,S0120,S0122,S0139,S0146,S0151,S0163,S0165,S0170,S0175,S0177,S0189,S0194,S0201,S0213,S0218,S0220,S0225,S0244,S0249,S0268,S0273,S0275,S0280,S0292,S0299,S0304,S0316,S0323,S0328,S0330,S0340,S0342,S0347,S0354,S0371,S0378,S0395,S0397,S0402,S0409,S0421,S0426,S0433,S0445,S0450,S0452,S0457,S0469,S0476"
COURSE_167,과목167,GRP23,교사17,R117,4,"S0007,S0014,S0019,S0033,S0038,S0043,S0045,S0062,S0069,S0074,S0086,S0088,S0093,S0098,S0100,S0112,S0117,S0124,S0136,S0141,S0143,S0148,S0167,S0172,S0191,S0196,S0198,S0203,S0215,S0222,S0227,S0239,S0246,S0251,S0253,S0263,S0265,S0270,S0277,S0294,S0301,S0318,S0320,S0325,S0332,S0344,S0349,S0356,S0368,S0373,S0375,S0380,S0392,S0399,S0404,S0423,S0428,S0430,S0447,S0454,S0459,S0471,S0473,S0478"
COURSE_168,과목168,GRP24,교사18,R118,2,"S0009,S0011,S0016,S0021,S0023,S0035,S0040,S0047,S0059,S0064,S0066,S0071,S0090,S0095,S0114,S0119,S0121,S0126,S0138,S0145,S0150,S0162,S0169,S0174,S0176,S0186,S0188,S0193,S0200,S0217,S0224,S0241,S0243,S0248,S0255,S0267,S0272,S0279,S0291,S0296,S0298,S0303,S0315,S0322,S0327,S0346,S0351,S0353,S0370,S0377,S0382,S0394,S0396,S0401,S0406,S0408,S0420,S0425,S0432,S0444,S0449,S0451,S0456,S0475,S0480"
COURSE_169,과목169,GRP01,교사19,R119,3,"S0013,S0018,S0037,S0042,S0044,S0049,S0061,S0068,S0073,S0085,S0092,S0097,S0099,S0109,S0111,S0116,S0123,S0140,S0147,S0164,S0166,S0171,S0178,S0190,S0195,S0202,S0214,S0219,S0221,S0226,S0238,S0245,S0250,S0269,S0274,S0276,S0293,S0300,S0305,S0317,S0319,S0324,S0329,S0331,S0343,S0348,S0355,S0367,S0372,S0374,S0379,S0398,S0403,S0422,S0427,S0429,S0434,S0446,S0453,S0458,S0470,S0477"
COURSE_170,과목170,GRP02,교사20,R120,4,"S0008,S0015,S0020,S0022,S0032,S0034,S0039,S0046,S0063,S0070,S0087,S0089,S0094,S0101,S0113,S0118,S0125,S0137,S0142,S0144,S0149,S0161,S0168,S0173,S0192,S0197,S0199,S0216,S0223,S0228,S0240,S0242,S0247,S0252,S0254,S0266,S0271,S0278,S0290,S0295,S0297,S0302,S0321,S0326,S0345,S0350,S0352,S0357,S0369,S0376,S0381,S0393,S0400,S0405,S0407,S0419,S0424,S0431,S0448,S0455,S0460,S0472,S0474,S0479"
COURSE_171,과목171,GRP03,교사21,R121,2,"S0010,S0012,S0017,S0024,S0036,S0041,S0048,S0060,S0065,S0067,S0072,S0084,S0091,S0096,S0115,S0120,S0122,S0139,S0146,S0151,S0163,S0165,S0170,S0175,S0177,S0189,S0194,S0201,S0213,S0218,S0220,S0225,S0244,S0249,S0268,S0273,S0275,S0280,S0292,S0299,S0304,S0316,S0323,S0328,S0330,S0342,S0347,S0354,S0371,S0378,S0383,S0395,S0397,S0402,S0409,S0421,S0426,S0433,S0445,S0450,S0452,S0457,S0476"
COURSE_172,과목172,GRP04,교사22,R122,3,"S0007,S0014,S0019,S0038,S0043,S0045,S0062,S0069,S0074,S0086,S0088,S0093,S0098,S0100,S0112,S0117,S0124,S0136,S0141,S0143,S0148,S0167,S0172,S0191,S0196,S0198,S0203,S0215,S0222,S0227,S0239,S0246,S0251,S0253,S0265,S0270,S0277,S0294,S0301,S0306,S0318,S0320,S0325,S0332,S0344,S0349,S0356,S0368,S0373,S0375,S0380,S0399,S0404,S0423,S0428,S0430,S0435,S0447,S0454,S0459,S0471,S0473,S0478"
COURSE_173,과목173,GRP05,교사23,R123,4,"S0009,S0011,S0016,S0021,S0023,S0035,S0040,S0047,S0059,S0064,S0066,S0071,S0090,S0095,S0114,S0119,S0121,S0126,S0138,S0145,S0150,S0162,S0169,S0174,S0176,S0188,S0193,S0200,S0217,S0224,S0229,S0241,S0243,S0248,S0255,S0267,S0272,S0279,S0291,S0296,S0298,S0303,S0322,S0327,S0346,S0351,S0353,S0358,S0370,S0377,S0382,S0394,S0396,S0401,S0406,S0408,S0420,S0425,S0432,S0449,S0451,S0456,S0475,S0480"
COURSE_174,과목174,GRP06,교사24,R124,2,"S0013,S0018,S0037,S0042,S0044,S0049,S0061,S0068,S0073,S0085,S0092,S0097,S0099,S0111,S0116,S0123,S0140,S0147,S0152,S0164,S0166,S0171,S0178,S0190,S0195,S0202,S0214,S0219,S0221,S0226,S0245,S0250,S0269,S0274,S0276,S0281,S0293,S0300,S0305,S0317,S0319,S0324,S0329,S0331,S0343,S0348,S0355,S0372,S0374,S0379,S0398,S0403,S0410,S0422,S0427,S0429,S0434,S0446,S0453,S0458,S0470,S0477"
COURSE_175,과목175,GRP07,교사25,R125,3,"S0008,S0015,S0020,S0022,S0034,S0039,S0046,S0063,S0070,S0075,S0087,S0089,S0094,S0101,S0113,S0118,S0125,S0137,S0142,S0144,S0149,S0168,S0173,S0192,S0197,S0199,S0204,S0216,S0223,S0228,S0240,S0242,S0247,S0252,S0254,S0266,S0271,S0278,S0295,S0297,S0302,S0321,S0326,S0333,S0345,S0350,S0352,S0357,S0369,S0376,S0381,S0393,S0400,S0405,S0407,S0424,S0431,S0448,S0455,S0460,S0462,S0472,S0474,S0479"
COURSE_176,과목176,GRP08,교사26,R101,4,"S0010,S0012,S0017,S0024,S0036,S0041,S0048,S0060,S0065,S0067,S0072,S0091,S0096,S0115,S0120,S0122,S0127,S0139,S0146,S0151,S0163,S0165,S0170,S0175,S0177,S0189,S0194,S0201,S0218,S0220,S0225,S0244,S0249,S0256,S0268,S0273,S0275,S0280,S0292,S0299,S0304,S0316,S0323,S0328,S0330,S0347,S0354,S0371,S0378,S0383,S0385,S0395,S0397,S0402,S0409,S0421,S0426,S0433,S0445,S0450,S0452,S0457,S0476"
COURSE_177,과목177,GRP09,교사27,R102,2,"S0014,S0019,S0038,S0043,S0045,S0050,S0062,S0069,S0074,S0086,S0088,S0093,S0098,S0100,S0112,S0117,S0124,S0141,S0143,S0148,S0167,S0172,S0179,S0191,S0196,S0198,S0203,S0215,S0222,S0227,S0239,S0246,S0251,S0253,S0270,S0277,S0294,S0301,S0306,S0308,S0318,S0320,S0325,S0332,S0344,S0349,S0356,S0368,S0373,S0375,S0380,S0399,S0404,S0423,S0428,S0430,S0435,S0447,S0454,S0459,S0471,S0473,S0478"
COURSE_178,과목178,GRP10,교사28,R103,3,"S0009,S0011,S0016,S0021,S0023,S0035,S0040,S0047,S0064,S0066,S0071,S0090,S0095,S0102,S0114,S0119,S0121,S0126,S0138,S0145,S0150,S0162,S0169,S0174,S0176,S0193,S0200,S0217,S0224,S0229,S0231,S0241,S0243,S0248,S0255,S0267,S0272,S0279,S0291,S0296,S0298,S0303,S0322,S0327,S0346,S0351,S0353,S0358,S0370,S0377,S0382,S0394,S0396,S0401,S0406,S0408,S0420,S0425,S0432,S0449,S0451,S0456,S0461,S0475,S0480"
COURSE_179,과목179,GRP11,교사29,R104,4,"S0013,S0018,S0025,S0037,S0042,S0044,S0049,S0061,S0068,S0073,S0085,S0092,S0097,S0099,S0116,S0123,S0140,S0147,S0152,S0154,S0164,S0166,S0171,S0178,S0190,S0195,S0202,S0214,S0219,S0221,S0226,S0245,S0250,S0269,S0274,S0276,S0281,S0293,S0300,S0305,S0317,S0319,S0324,S0329,S0331,S0343,S0348,S0355,S0372,S0374,S0379,S0384,S0398,S0403,S0410,S0422,S0427,S0429,S0434,S0446,S0453,S0458,S0477"
COURSE_180,과목180,GRP12,교사30,R105,2,"S0008,S0015,S0020,S0022,S0039,S0046,S0063,S0070,S0075,S0077,S0087,S0089,S0094,S0101,S0113,S0118,S0125,S0137,S0142,S0144,S0149,S0168,S0173,S0192,S0197,S0199,S0204,S0216,S0223,S0228,S0240,S0242,S0247,S0252,S0254,S0266,S0271,S0278,S0295,S0297,S0302,S0307,S0321,S0326,S0333,S0345,S0350,S0352,S0357,S0369,S0376,S0381,S0400,S0405,S0407,S0424,S0431,S0436,S0448,S0455,S0460,S0462,S0472,S0474,S0479"
